Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
31-10-2022;07:15:00;31-10-2022;07:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,081;kWh;Uitgelezen;
31-10-2022;07:15:00;31-10-2022;07:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;07:30:00;31-10-2022;07:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,076;kWh;Uitgelezen;
31-10-2022;07:30:00;31-10-2022;07:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;07:45:00;31-10-2022;08:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,057;kWh;Uitgelezen;
31-10-2022;07:45:00;31-10-2022;08:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;08:00:00;31-10-2022;08:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,050;kWh;Uitgelezen;
31-10-2022;08:00:00;31-10-2022;08:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;08:15:00;31-10-2022;08:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,119;kWh;Uitgelezen;
31-10-2022;08:15:00;31-10-2022;08:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;08:30:00;31-10-2022;08:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,111;kWh;Uitgelezen;
31-10-2022;08:30:00;31-10-2022;08:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;08:45:00;31-10-2022;09:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,099;kWh;Uitgelezen;
31-10-2022;08:45:00;31-10-2022;09:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;09:00:00;31-10-2022;09:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,456;kWh;Uitgelezen;
31-10-2022;09:00:00;31-10-2022;09:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;09:15:00;31-10-2022;09:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,252;kWh;Uitgelezen;
31-10-2022;09:15:00;31-10-2022;09:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;09:30:00;31-10-2022;09:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,141;kWh;Uitgelezen;
31-10-2022;09:30:00;31-10-2022;09:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,002;kWh;Uitgelezen;
31-10-2022;09:45:00;31-10-2022;10:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,399;kWh;Uitgelezen;
31-10-2022;09:45:00;31-10-2022;10:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,002;kWh;Uitgelezen;
31-10-2022;10:00:00;31-10-2022;10:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,034;kWh;Uitgelezen;
31-10-2022;10:00:00;31-10-2022;10:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,018;kWh;Uitgelezen;
31-10-2022;10:15:00;31-10-2022;10:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,294;kWh;Uitgelezen;
31-10-2022;10:15:00;31-10-2022;10:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,017;kWh;Uitgelezen;
31-10-2022;10:30:00;31-10-2022;10:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,434;kWh;Uitgelezen;
31-10-2022;10:30:00;31-10-2022;10:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;10:45:00;31-10-2022;11:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,129;kWh;Uitgelezen;
31-10-2022;10:45:00;31-10-2022;11:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;11:00:00;31-10-2022;11:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,072;kWh;Uitgelezen;
31-10-2022;11:00:00;31-10-2022;11:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;11:15:00;31-10-2022;11:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,004;kWh;Uitgelezen;
31-10-2022;11:15:00;31-10-2022;11:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,007;kWh;Uitgelezen;
31-10-2022;11:30:00;31-10-2022;11:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
31-10-2022;11:30:00;31-10-2022;11:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,066;kWh;Uitgelezen;
31-10-2022;11:45:00;31-10-2022;12:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
31-10-2022;11:45:00;31-10-2022;12:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,338;kWh;Uitgelezen;
31-10-2022;12:00:00;31-10-2022;12:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,011;kWh;Uitgelezen;
31-10-2022;12:00:00;31-10-2022;12:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,204;kWh;Uitgelezen;
31-10-2022;12:15:00;31-10-2022;12:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,010;kWh;Uitgelezen;
31-10-2022;12:15:00;31-10-2022;12:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,113;kWh;Uitgelezen;
31-10-2022;12:30:00;31-10-2022;12:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
31-10-2022;12:30:00;31-10-2022;12:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,108;kWh;Uitgelezen;
31-10-2022;12:45:00;31-10-2022;13:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
31-10-2022;12:45:00;31-10-2022;13:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,124;kWh;Uitgelezen;
31-10-2022;13:00:00;31-10-2022;13:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
31-10-2022;13:00:00;31-10-2022;13:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,056;kWh;Uitgelezen;
31-10-2022;13:15:00;31-10-2022;13:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,004;kWh;Uitgelezen;
31-10-2022;13:15:00;31-10-2022;13:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,089;kWh;Uitgelezen;
31-10-2022;13:30:00;31-10-2022;13:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,001;kWh;Uitgelezen;
31-10-2022;13:30:00;31-10-2022;13:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,127;kWh;Uitgelezen;
31-10-2022;13:45:00;31-10-2022;14:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
31-10-2022;13:45:00;31-10-2022;14:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,132;kWh;Uitgelezen;
31-10-2022;14:00:00;31-10-2022;14:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
31-10-2022;14:00:00;31-10-2022;14:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,089;kWh;Uitgelezen;
31-10-2022;14:15:00;31-10-2022;14:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
31-10-2022;14:15:00;31-10-2022;14:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,171;kWh;Uitgelezen;
31-10-2022;14:30:00;31-10-2022;14:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
31-10-2022;14:30:00;31-10-2022;14:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,300;kWh;Uitgelezen;
31-10-2022;14:45:00;31-10-2022;15:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
31-10-2022;14:45:00;31-10-2022;15:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,508;kWh;Uitgelezen;
31-10-2022;15:00:00;31-10-2022;15:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
31-10-2022;15:00:00;31-10-2022;15:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,457;kWh;Uitgelezen;
31-10-2022;15:15:00;31-10-2022;15:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
31-10-2022;15:15:00;31-10-2022;15:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,323;kWh;Uitgelezen;
31-10-2022;15:30:00;31-10-2022;15:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
31-10-2022;15:30:00;31-10-2022;15:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,333;kWh;Uitgelezen;
31-10-2022;15:45:00;31-10-2022;16:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
31-10-2022;15:45:00;31-10-2022;16:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,162;kWh;Uitgelezen;
31-10-2022;16:00:00;31-10-2022;16:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,000;kWh;Uitgelezen;
31-10-2022;16:00:00;31-10-2022;16:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,203;kWh;Uitgelezen;
31-10-2022;16:15:00;31-10-2022;16:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,003;kWh;Uitgelezen;
31-10-2022;16:15:00;31-10-2022;16:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,036;kWh;Uitgelezen;
31-10-2022;16:30:00;31-10-2022;16:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,017;kWh;Uitgelezen;
31-10-2022;16:30:00;31-10-2022;16:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;16:45:00;31-10-2022;17:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,016;kWh;Uitgelezen;
31-10-2022;16:45:00;31-10-2022;17:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;17:00:00;31-10-2022;17:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,042;kWh;Uitgelezen;
31-10-2022;17:00:00;31-10-2022;17:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;17:15:00;31-10-2022;17:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,088;kWh;Uitgelezen;
31-10-2022;17:15:00;31-10-2022;17:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;17:30:00;31-10-2022;17:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,063;kWh;Uitgelezen;
31-10-2022;17:30:00;31-10-2022;17:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;17:45:00;31-10-2022;18:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,393;kWh;Uitgelezen;
31-10-2022;17:45:00;31-10-2022;18:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;18:00:00;31-10-2022;18:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,328;kWh;Uitgelezen;
31-10-2022;18:00:00;31-10-2022;18:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;18:15:00;31-10-2022;18:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,095;kWh;Uitgelezen;
31-10-2022;18:15:00;31-10-2022;18:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;18:30:00;31-10-2022;18:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,084;kWh;Uitgelezen;
31-10-2022;18:30:00;31-10-2022;18:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;18:45:00;31-10-2022;19:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,068;kWh;Uitgelezen;
31-10-2022;18:45:00;31-10-2022;19:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;19:00:00;31-10-2022;19:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,046;kWh;Uitgelezen;
31-10-2022;19:00:00;31-10-2022;19:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;19:15:00;31-10-2022;19:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,051;kWh;Uitgelezen;
31-10-2022;19:15:00;31-10-2022;19:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;19:30:00;31-10-2022;19:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,070;kWh;Uitgelezen;
31-10-2022;19:30:00;31-10-2022;19:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;19:45:00;31-10-2022;20:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,078;kWh;Uitgelezen;
31-10-2022;19:45:00;31-10-2022;20:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;20:00:00;31-10-2022;20:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,079;kWh;Uitgelezen;
31-10-2022;20:00:00;31-10-2022;20:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;20:15:00;31-10-2022;20:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,078;kWh;Uitgelezen;
31-10-2022;20:15:00;31-10-2022;20:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;20:30:00;31-10-2022;20:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,061;kWh;Uitgelezen;
31-10-2022;20:30:00;31-10-2022;20:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;20:45:00;31-10-2022;21:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Dag;0,083;kWh;Uitgelezen;
31-10-2022;20:45:00;31-10-2022;21:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Dag;0,000;kWh;Uitgelezen;
31-10-2022;21:00:00;31-10-2022;21:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,100;kWh;Uitgelezen;
31-10-2022;21:00:00;31-10-2022;21:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
31-10-2022;21:15:00;31-10-2022;21:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,050;kWh;Uitgelezen;
31-10-2022;21:15:00;31-10-2022;21:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
31-10-2022;21:30:00;31-10-2022;21:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,055;kWh;Uitgelezen;
31-10-2022;21:30:00;31-10-2022;21:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
31-10-2022;21:45:00;31-10-2022;22:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,083;kWh;Uitgelezen;
31-10-2022;21:45:00;31-10-2022;22:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
31-10-2022;22:00:00;31-10-2022;22:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,085;kWh;Uitgelezen;
31-10-2022;22:00:00;31-10-2022;22:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
31-10-2022;22:15:00;31-10-2022;22:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,053;kWh;Uitgelezen;
31-10-2022;22:15:00;31-10-2022;22:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
31-10-2022;22:30:00;31-10-2022;22:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,052;kWh;Uitgelezen;
31-10-2022;22:30:00;31-10-2022;22:45:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
31-10-2022;22:45:00;31-10-2022;23:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,052;kWh;Uitgelezen;
31-10-2022;22:45:00;31-10-2022;23:00:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
31-10-2022;23:00:00;31-10-2022;23:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,045;kWh;Uitgelezen;
31-10-2022;23:00:00;31-10-2022;23:15:00;="541448860014138595";1SAG3100549120;Digitale meter;Injectie Nacht;0,000;kWh;Uitgelezen;
31-10-2022;23:15:00;31-10-2022;23:30:00;="541448860014138595";1SAG3100549120;Digitale meter;Afname Nacht;0,050;kWh;Uitgelezen;
